IDc	Lat	Long	NbArticles	IdClustDBScan	IdClustCham	isFusion
4406	52.0303900	-0.6902750	1	0	0	No
4407	52.0324950	5.0960870	1	16	15	Yes
4408	52.0376460	8.4934450	2	0	0	No
4409	52.0376980	4.3219740	22	15	15	Yes
4410	52.0384560	8.4959900	1	0	0	No
4411	52.0406220	-0.7594170	2	0	0	No
4412	52.0416310	4.3384260	4	15	15	Yes
4413	52.0446030	4.3380070	1	15	15	Yes
4414	52.0469040	4.2743330	1	15	15	Yes
4415	52.0475960	4.3390010	1	15	15	Yes
4416	52.0508130	5.2854060	2	0	0	No
4417	52.0521080	5.6625270	1	0	0	No
4418	52.0558730	-1.7556170	6	0	0	No
4419	52.0566480	4.4810150	1	15	15	Yes
4420	52.0567360	1.1482200	24	0	0	No
4421	52.0570200	-0.8490390	1	0	0	No
4422	52.0611630	5.2612890	1	0	0	No
4423	52.0629010	-1.3397750	1	0	0	No
4424	52.0649420	4.3029940	1	15	15	Yes
4425	52.0686350	-0.6087410	7	0	0	No
4426	52.0689010	5.1090930	1	16	15	Yes
4427	52.0704980	4.3007000	12	15	15	Yes
4428	52.0715280	-0.6259320	1	0	0	No
4429	52.0739180	-0.6287550	8	0	0	No
4430	52.0754960	5.0933280	1	16	15	Yes
4431	52.0760780	4.7577070	1	16	15	Yes
4432	52.0770290	4.8911050	1	16	15	Yes
4433	52.0780180	4.3384920	2	15	15	Yes
4434	52.0798180	4.3996120	14	15	15	Yes
4435	52.0802150	4.3236670	1	15	15	Yes
4436	52.0804700	1.1182250	1	0	0	No
4437	52.0814360	4.3273100	2	15	15	Yes
4438	52.0815970	6.4525280	1	0	0	No
4439	52.0817110	4.3239730	1	15	15	Yes
4440	52.0818920	1.1114890	3	0	0	No
4441	52.0827240	5.1782900	2	16	15	Yes
4442	52.0830400	5.1644580	2	16	15	Yes
4443	52.0833080	5.1782440	1	16	15	Yes
4444	52.0850290	5.1704880	2	16	15	Yes
4445	52.0851730	5.1754480	1	16	15	Yes
4446	52.0853270	4.3295510	1	15	15	Yes
4447	52.0853950	5.1690860	3	16	15	Yes
4448	52.0860520	5.1795880	1	16	15	Yes
4449	52.0860640	4.3903200	6	15	15	Yes
4450	52.0860820	4.3902880	1	15	15	Yes
4451	52.0862850	4.6549490	1	15	15	Yes
4452	52.0863610	4.3907450	1	15	15	Yes
4453	52.0869150	5.1167020	1	16	15	Yes
4454	52.0872650	5.1599290	2	16	15	Yes
4455	52.0872900	5.1654750	4	16	15	Yes
4456	52.0875270	4.3135690	1	15	15	Yes
4457	52.0875800	0.0260980	1	0	0	No
4458	52.0880210	5.1649440	1	16	15	Yes
4459	52.0892190	4.3077170	1	15	15	Yes
4460	52.0896330	5.1767990	3	16	15	Yes
4461	52.0897640	4.2806290	1	15	15	Yes
4462	52.0898780	5.1160980	1	16	15	Yes
4463	52.0899230	5.1160970	1	16	15	Yes
4464	52.0899740	5.1229110	2	16	15	Yes
4465	52.0900290	5.1234070	3	16	15	Yes
4466	52.0902590	5.1126040	2	16	15	Yes
4467	52.0906020	5.2332530	9	0	0	No
4468	52.0906280	4.3072440	1	15	15	Yes
4469	52.0907370	5.1214200	24	16	15	Yes
4470	52.0923730	5.1478930	3	16	15	Yes
4471	52.0924350	5.1345120	2	16	15	Yes
4472	52.0942870	0.0761870	1	0	0	No
4473	52.0967760	4.2793230	2	15	15	Yes
4474	52.0997710	-2.3200260	11	0	0	No
4475	52.1003790	9.3746010	1	0	0	No
4476	52.1024360	5.1787820	9	16	15	Yes
4477	52.1092720	5.1809680	1	16	15	Yes
4478	52.1151800	9.8988200	1	0	0	No
4479	52.1154150	5.2904230	2	0	0	No
4480	52.1234970	5.0482270	1	16	15	Yes
4481	52.1261120	-0.7290120	1	0	0	No
4482	52.1287480	5.1973960	1	0	0	No
4483	52.1300720	-0.9913070	1	0	0	No
4484	52.1318950	5.2287980	1	0	0	No
4485	52.1325090	0.2056680	4	0	0	No
4486	52.1339910	9.9672340	1	0	0	No
4487	52.1340900	9.9764200	2	0	0	No
4488	52.1346190	5.0494420	1	16	15	Yes
4489	52.1359730	-0.4666550	5	0	0	No
4490	52.1365340	5.2103810	20	0	0	No
4491	52.1389050	11.6458670	2	0	0	No
4492	52.1393610	-8.2755610	1	0	0	No
4493	52.1406360	6.1967950	1	0	0	No
4494	52.1508080	-0.4764450	1	0	0	No
4495	52.1517000	10.3311800	1	0	0	No
4496	52.1543820	-1.0491600	2	0	0	No
4497	52.1547780	9.9579650	11	0	0	No
4498	52.1547870	5.3800910	1	0	0	No
4499	52.1566620	4.4867590	1	16	15	Yes
4500	52.1581880	4.4912010	1	16	15	Yes
4501	52.1601140	4.4970100	46	16	15	Yes
4502	52.1642160	10.5480200	1	0	0	No
4503	52.1658070	4.6391150	1	16	15	Yes
4504	52.1659680	4.4649970	1	16	15	Yes
4505	52.1663670	-1.0637680	8	0	0	No
4506	52.1667240	4.4685480	1	16	15	Yes
4507	52.1671570	4.4596660	1	16	15	Yes
4508	52.1672940	4.4679520	1	16	15	Yes
4509	52.1674280	4.4563570	2	16	15	Yes
4510	52.1677360	4.4800920	3	16	15	Yes
4511	52.1683180	4.4816190	1	16	15	Yes
4512	52.1687840	4.4875090	2	16	15	Yes
4513	52.1688120	4.4723790	3	16	15	Yes
4514	52.1689870	4.4727000	7	16	15	Yes
4515	52.1690130	4.4728570	1	16	15	Yes
4516	52.1694010	4.4869990	1	16	15	Yes
4517	52.1730920	5.4085610	3	0	0	No
4518	52.1806580	5.9593540	1	0	0	No
4519	52.1826440	5.9918550	3	0	0	No
4520	52.1849550	-0.9725270	1	0	0	No
4521	52.1863990	0.1377060	1	0	0	No
4522	52.1874490	5.0062890	1	0	0	No
4523	52.1897840	0.1307630	1	0	0	No
4524	52.1918550	0.1289450	1	0	0	No
4525	52.1922740	0.1408360	1	0	0	No
4526	52.1928230	0.1391210	1	0	0	No
4527	52.1928340	0.1192010	3	0	0	No
4528	52.1978610	0.1255050	10	0	0	No
4529	52.1982870	0.1202350	7	0	0	No
4530	52.1986650	0.1263500	2	0	0	No
4531	52.1990520	0.1217480	1	0	0	No
4532	52.2001860	0.1341370	1	0	0	No
4533	52.2008020	0.1192600	1	0	0	No
4534	52.2009600	0.1258180	2	0	0	No
4535	52.2009880	0.1215700	2	0	0	No
4536	52.2010360	0.1215600	1	0	0	No
4537	52.2018000	0.1236000	3	0	0	No
4538	52.2021220	0.1219030	2	0	0	No
4539	52.2021390	0.1187800	3	0	0	No
4540	52.2022280	0.1223540	3	0	0	No
4541	52.2024170	0.1216790	2	0	0	No
4542	52.2025160	6.8042620	1	0	0	No
4543	52.2030560	0.1222220	3	0	0	No
4544	52.2030880	0.1217330	1	0	0	No
4545	52.2031680	0.1188710	14	0	0	No
4546	52.2036350	0.1198380	1	0	0	No
4547	52.2042670	0.1149080	4	0	0	No
4548	52.2043670	0.1176330	1	0	0	No
4549	52.2047480	6.8719350	1	0	0	No
4550	52.2050600	4.4862210	1	0	0	No
4551	52.2051210	5.9763310	2	0	0	No
4552	52.2053370	0.1218170	28	0	0	No
4553	52.2056880	0.1163080	2	0	0	No
4554	52.2081540	0.1200190	3	0	0	No
4555	52.2082280	0.1188490	1	0	0	No
4556	52.2103630	-1.6001170	5	0	0	No
4557	52.2111570	5.9699230	17	0	0	No
4558	52.2116870	0.1139760	1	0	0	No
4559	52.2124190	0.1040050	1	0	0	No
4560	52.2124900	10.5313400	1	0	0	No
4561	52.2125420	0.0939480	5	0	0	No
4562	52.2129780	0.0799880	3	0	0	No
4563	52.2148000	10.5326100	4	0	0	No
4564	52.2171060	6.9010750	2	0	0	No
4565	52.2176530	0.1747440	3	0	0	No
4566	52.2189980	5.2989340	1	0	0	No
4567	52.2215370	6.8936620	19	0	0	No
4568	52.2238290	6.8858950	2	0	0	No
4569	52.2243040	0.1399440	1	0	0	No
4570	52.2283250	0.1385930	1	0	0	No
4571	52.2291700	5.1668970	1	0	0	No
4572	52.2296760	21.0122290	2	0	0	No
4573	52.2302150	6.8783540	1	0	0	No
4574	52.2309720	5.1889690	1	0	0	No
4575	52.2315480	-0.5635310	1	0	0	No
4576	52.2338910	4.4487760	1	0	0	No
4577	52.2356580	0.1485790	1	0	0	No
4578	52.2404770	-0.9026560	1	0	0	No
4579	52.2405530	6.8515580	2	0	0	No
4580	52.2411860	6.8535750	1	0	0	No
4581	52.2413490	6.8765450	1	0	0	No
4582	52.2421760	-0.8901390	1	0	0	No
4583	52.2468500	9.8690860	1	0	0	No
4584	52.2483090	6.8475610	1	0	0	No
4585	52.2574730	-1.1649470	2	0	0	No
4586	52.2596100	13.0145500	1	0	0	No
4587	52.2621060	-8.2714200	1	0	0	No
4588	52.2631500	6.8032630	4	0	0	No
4589	52.2635000	6.7927700	1	0	0	No
4590	52.2660630	6.7918840	1	0	0	No
4591	52.2664960	-9.7101620	1	0	0	No
4592	52.2685310	-7.1353100	1	0	0	No
4593	52.2688740	10.5267700	2	0	0	No
4594	52.2734980	10.5297140	3	0	0	No
4595	52.2735840	10.5305980	1	0	0	No
4596	52.2737910	10.5262650	1	0	0	No
4597	52.2744880	7.5743080	4	0	0	No
4598	52.2754300	10.5420200	1	0	0	No
4599	52.2760000	10.5691300	3	0	0	No
4600	52.2767400	10.5377500	1	0	0	No
4601	52.2768300	10.5398800	1	0	0	No
4602	52.2784600	10.5399800	2	0	0	No
4603	52.2799110	8.0471790	2	0	0	No
4604	52.2823160	-1.5849270	4	0	0	No
4605	52.2823960	10.5443490	1	0	0	No
4606	52.2851910	-1.5200790	1	0	0	No
4607	52.2853430	8.0240330	2	0	0	No
4608	52.2880260	-6.5265120	1	0	0	No
4609	52.2895700	10.4487100	5	0	0	No
4610	52.2919620	9.1475360	1	0	0	No
4611	52.2928950	4.9578160	1	0	0	No
4612	52.2941710	4.9599870	2	0	0	No
4613	52.2946290	4.9579730	2	0	0	No
4614	52.2958880	4.7022050	1	0	0	No
4615	52.2961200	8.9008400	1	0	0	No
4616	52.2965300	10.4641800	3	0	0	No
4617	52.2983630	4.9561210	1	0	0	No
4618	52.2994650	5.2433930	3	0	0	No
4619	52.3002780	4.7969440	8	0	0	No
4620	52.3015400	10.5453000	1	0	0	No
4621	52.3033680	5.2374680	1	0	0	No
4622	52.3060850	4.6907040	1	0	0	No
4623	52.3124950	7.1383490	1	0	0	No
4624	52.3130040	7.6304100	1	0	0	No
4625	52.3140300	10.5461580	1	0	0	No
4626	52.3149450	10.5606620	3	0	0	No
4627	52.3151130	-1.8889530	1	0	0	No
4628	52.3160470	-1.8911880	1	0	0	No
4629	52.3194060	4.8776840	1	0	0	No
4630	52.3249100	7.4271200	1	0	0	No
4631	52.3268580	-2.2128490	1	0	0	No
4632	52.3314600	-0.1825520	3	0	0	No
4633	52.3329180	4.8639430	8	0	0	No
4634	52.3329400	4.8649110	3	0	0	No
4635	52.3329530	4.8658360	2	0	0	No
4636	52.3333790	4.7905070	1	0	0	No
4637	52.3334500	4.8623670	1	0	0	No
4638	52.3335600	4.8648450	2	0	0	No
4639	52.3349840	4.8668850	2	0	0	No
4640	52.3350760	4.8598600	3	0	0	No
4641	52.3358200	14.5545020	2	0	0	No
4642	52.3363660	4.8691770	1	0	0	No
4643	52.3369160	-6.4633380	2	0	0	No
4644	52.3417840	-2.2775930	1	0	0	No
4645	52.3435990	4.9689620	2	0	0	No
4646	52.3451040	4.8438270	5	0	0	No
4647	52.3454860	4.8264310	1	0	0	No
4648	52.3471560	-1.5404950	3	0	0	No
4649	52.3476200	14.5516600	1	0	0	No
4650	52.3482470	4.9408010	10	0	0	No
4651	52.3486130	13.3088450	1	17	17	No
4652	52.3489170	-8.6767190	1	0	0	No
4653	52.3503000	4.9084740	1	0	0	No
4654	52.3508650	4.8264220	2	0	0	No
4655	52.3510210	4.8232350	1	0	0	No
4656	52.3538140	9.8073760	1	0	0	No
4657	52.3539760	4.9511520	2	0	0	No
4658	52.3558170	-7.6902550	1	0	0	No
4659	52.3566530	4.8696820	3	0	0	No
4660	52.3571960	4.9069170	1	0	0	No
4661	52.3593660	4.8969990	1	0	0	No
4662	52.3593900	9.8102900	1	0	0	No
4663	52.3595830	5.6343990	1	0	0	No
4664	52.3617640	5.2078220	2	0	0	No
4665	52.3622730	4.9111780	1	0	0	No
4666	52.3623000	4.9010910	1	0	0	No
4667	52.3624710	4.9203080	8	0	0	No
4668	52.3627500	4.9111880	2	0	0	No
4669	52.3633860	4.8979080	1	0	0	No
4670	52.3635080	4.9119280	2	0	0	No
4671	52.3639430	4.9111530	1	0	0	No
4672	52.3639610	4.9125710	5	0	0	No
4673	52.3646720	4.9131490	1	0	0	No
4674	52.3660110	4.6465340	2	0	0	No
4675	52.3665650	5.2049530	1	0	0	No
4676	52.3670490	6.6126630	1	0	0	No
4677	52.3670840	4.8835680	1	0	0	No
4678	52.3676840	4.9002400	1	0	0	No
4679	52.3677040	4.8897710	1	0	0	No
4680	52.3686490	4.8902010	7	0	0	No
4681	52.3691500	9.7349900	1	0	0	No
4682	52.3701540	4.9266290	3	0	0	No
4683	52.3702160	4.8951680	9	0	0	No
4684	52.3704500	9.7732800	1	0	0	No
4685	52.3706170	4.8965150	1	0	0	No
4686	52.3708780	-1.2650320	2	0	0	No
4687	52.3721050	-1.2654180	1	0	0	No
4688	52.3735780	4.8895950	1	0	0	No
4689	52.3741680	4.8923710	1	0	0	No
4690	52.3745930	4.8576810	1	0	0	No
4691	52.3749840	9.7388150	4	0	0	No
4692	52.3758920	9.7320100	9	0	0	No
4693	52.3763100	9.7290800	1	0	0	No
4694	52.3763830	9.8026930	2	0	0	No
4695	52.3777060	4.8874270	1	0	0	No
4696	52.3792410	-1.5629440	1	0	0	No
4697	52.3800630	-1.5616980	1	0	0	No
4698	52.3804000	-1.5636590	1	0	0	No
4699	52.3810500	13.0639260	1	17	17	No
4700	52.3814200	9.7200700	1	0	0	No
4701	52.3816890	9.8244830	2	0	0	No
4702	52.3822800	9.7181200	2	0	0	No
4703	52.3838230	-1.2711490	1	0	0	No
4704	52.3841960	4.9028640	1	0	0	No
4705	52.3844000	9.8121500	1	0	0	No
4706	52.3844370	4.9364390	1	0	0	No
4707	52.3846900	13.0743300	1	17	17	No
4708	52.3859070	9.7119130	2	0	0	No
4709	52.3861520	9.7224790	1	0	0	No
4710	52.3866400	-1.5584440	4	0	0	No
4711	52.3866950	-1.2495860	1	0	0	No
4712	52.3873880	4.6462190	1	0	0	No
4713	52.3878500	9.7975200	3	0	0	No
4714	52.3886440	9.7125930	2	0	0	No
4715	52.3892600	9.7120000	1	0	0	No
4716	52.3902500	9.7064600	5	0	0	No
4717	52.3911840	4.6493880	1	0	0	No
4718	52.3916900	9.7035200	1	0	0	No
4719	52.3921340	9.6862730	1	0	0	No
4720	52.3928440	-1.5511620	2	0	0	No
4721	52.3937560	4.8460070	1	0	0	No
4722	52.3980300	13.2446700	1	17	17	No
4723	52.3997380	-4.0704150	1	0	0	No
4724	52.4031830	-1.5043420	1	0	0	No
4725	52.4048490	9.8230510	4	0	0	No
4726	52.4062390	13.2929600	1	17	17	No
4727	52.4068220	-1.5196930	2	0	0	No
4728	52.4071980	-1.5749970	3	0	0	No
4729	52.4079240	-1.5066260	3	0	0	No
4730	52.4085800	9.7125800	1	0	0	No
4731	52.4089420	9.6693920	1	0	0	No
4732	52.4090180	-1.5063430	2	0	0	No
4733	52.4098400	13.3650000	1	17	17	No
4734	52.4107600	13.1301000	5	17	17	No
4735	52.4112610	-0.7297550	2	0	0	No
4736	52.4118110	-1.7776100	2	0	0	No
4737	52.4126500	9.6359100	1	0	0	No
4738	52.4147280	-4.0883570	1	0	0	No
4739	52.4153030	-4.0829200	3	0	0	No
4740	52.4153790	13.2811820	1	17	17	No
4741	52.4159580	-4.0655430	3	0	0	No
4742	52.4162280	-4.0654460	1	0	0	No
4743	52.4194460	13.2758870	1	17	17	No
4744	52.4226500	10.7865460	9	0	0	No
4745	52.4251110	13.3581090	3	17	17	No
4746	52.4294250	13.5330130	2	17	17	No
4747	52.4295800	7.0685710	1	0	0	No
4748	52.4301400	10.7634100	1	0	0	No
4749	52.4335590	-4.0173350	6	0	0	No
4750	52.4366500	-1.9375140	1	0	0	No
4751	52.4370180	13.5470510	2	17	17	No
4752	52.4432260	13.2876360	6	17	17	No
4753	52.4439340	13.2838410	1	17	17	No
4754	52.4443600	13.2737000	2	17	17	No
4755	52.4451060	13.2743840	1	17	17	No
4756	52.4455800	13.3189870	1	17	17	No
4757	52.4461030	-1.4169840	1	0	0	No
4758	52.4465800	13.2824700	2	17	17	No
4759	52.4470320	13.2850930	1	17	17	No
4760	52.4479600	13.2856300	1	17	17	No
4761	52.4485900	13.2827500	1	17	17	No
4762	52.4489720	-1.9308600	13	0	0	No
4763	52.4501890	-1.9358350	1	0	0	No
4764	52.4502300	13.2901700	1	17	17	No
4765	52.4545400	13.3953000	1	17	17	No
4766	52.4548330	13.2932640	1	17	17	No
4767	52.4549500	-1.9264780	1	0	0	No
4768	52.4559960	13.2956890	2	17	17	No
4769	52.4560940	13.2949160	1	17	17	No
4770	52.4569540	4.6060140	2	0	0	No
4771	52.4577800	13.2992950	1	17	17	No
4772	52.4581100	13.3107000	4	17	17	No
4773	52.4589810	13.3040400	2	17	17	No
4774	52.4592000	13.3055100	1	17	17	No
4775	52.4608010	-1.9149950	1	0	0	No
4776	52.4636440	-1.8459400	2	0	0	No
4777	52.4665930	13.2996650	1	17	17	No
4778	52.4673960	-1.8885410	1	0	0	No
4779	52.4693990	-1.9197730	1	0	0	No
4780	52.4705050	-1.9169340	1	0	0	No
4781	52.4707400	13.3287400	1	17	17	No
4782	52.4719850	-1.8935940	1	0	0	No
4783	52.4728700	13.3245000	1	17	17	No
4784	52.4738680	4.6205000	4	0	0	No
4785	52.4750090	4.6273390	1	0	0	No
4786	52.4757690	-0.9215170	1	0	0	No
4787	52.4782990	-1.8171540	1	0	0	No
4788	52.4811380	1.7534490	1	0	0	No
4789	52.4825800	-1.8898300	1	0	0	No
4790	52.4840760	-1.8926650	1	0	0	No
4791	52.4857310	-1.7868710	1	0	0	No
4792	52.4860180	-1.8932590	1	0	0	No
4793	52.4862430	-1.8904010	4	0	0	No
4794	52.4865050	-1.8847080	1	0	0	No
4795	52.4866370	-1.8909520	2	0	0	No
4796	52.4869600	-1.8902710	1	0	0	No
4797	52.4869840	4.6574470	2	0	0	No
4798	52.4871920	-1.8992300	3	0	0	No
4799	52.4879630	-1.8848550	1	0	0	No
4800	52.4978100	13.3101400	1	17	17	No
4801	52.4981750	13.3102990	1	17	17	No
4802	52.4995570	-2.0045690	1	0	0	No
4803	52.5014780	5.4467460	1	0	0	No
4804	52.5016000	13.3111200	1	17	17	No
4805	52.5016650	5.4679680	2	0	0	No
4806	52.5018600	13.3231200	1	17	17	No
4807	52.5020500	13.3326400	1	17	17	No
4808	52.5028180	13.3375070	1	17	17	No
4809	52.5029120	13.3484290	1	17	17	No
4810	52.5034780	4.7571700	1	0	0	No
4811	52.5044260	13.3405400	1	17	17	No
4812	52.5059100	13.2987200	1	17	17	No
4813	52.5063860	13.3335020	5	17	17	No
4814	52.5063970	13.3650860	1	17	17	No
4815	52.5069120	13.3650510	1	17	17	No
4816	52.5070390	13.3283950	1	17	17	No
4817	52.5103900	13.3940600	1	17	17	No
4818	52.5121810	13.3270910	2	17	17	No
4819	52.5125860	13.4013710	1	17	17	No
4820	52.5131300	13.3958800	1	17	17	No
4821	52.5132130	13.2821520	1	17	17	No
4822	52.5133000	13.3268900	1	17	17	No
4823	52.5135890	-1.7147010	1	0	0	No
4824	52.5139800	13.3942390	1	17	17	No
4825	52.5148990	13.3236460	1	17	17	No
4826	52.5152890	13.5464600	2	17	17	No
4827	52.5158300	13.3257100	1	17	17	No
4828	52.5162900	13.3250000	5	17	17	No
4829	52.5169400	13.3924500	2	17	17	No
4830	52.5182170	13.3252070	1	17	17	No
4831	52.5185370	5.4714220	6	0	0	No
4832	52.5188350	13.2770760	1	17	17	No
4833	52.5191840	6.1180250	1	0	0	No
4834	52.5194890	13.3988330	2	17	17	No
4835	52.5198940	13.3206600	3	17	17	No
4836	52.5200070	13.4049540	24	17	17	No
4837	52.5227600	13.3210100	1	17	17	No
4838	52.5230210	5.5572670	1	0	0	No
4839	52.5238330	13.3235780	2	17	17	No
4840	52.5245900	13.3442800	1	17	17	No
4841	52.5246260	13.3797280	1	17	17	No
4842	52.5265500	13.5273700	1	17	17	No
4843	52.5268480	13.3242010	1	17	17	No
4844	52.5290800	13.3803300	1	17	17	No
4845	52.5303180	13.3780670	1	17	17	No
4846	52.5328790	13.3220920	1	17	17	No
4847	52.5350280	13.2743490	1	17	17	No
4848	52.5372380	13.2029050	2	17	17	No
4849	52.5373500	13.2616100	2	17	17	No
4850	52.5390850	-2.8036310	1	0	0	No
4851	52.5417500	13.3663400	1	17	17	No
4852	52.5421600	13.3903100	11	17	17	No
4853	52.5424140	13.3486430	1	17	17	No
4854	52.5424930	13.3840720	4	17	17	No
4855	52.5447900	13.4409300	1	0	0	No
4856	52.5582100	13.5047350	4	0	0	No
4857	52.5668400	-1.5112280	1	0	0	No
4858	52.5736600	13.3514460	1	0	0	No
4859	52.6034180	-2.1803450	1	0	0	No
4860	52.6152710	1.2315680	5	0	0	No
4861	52.6218740	1.2223060	1	0	0	No
4862	52.6222710	1.2213810	1	0	0	No
4863	52.6223500	1.2413260	2	0	0	No
4864	52.6223700	1.2413910	7	0	0	No
4865	52.6227220	-1.1253140	3	0	0	No
4866	52.6244490	1.2217780	1	0	0	No
4867	52.6247330	1.2245030	9	0	0	No
4868	52.6288520	-2.1318950	1	0	0	No
4869	52.6288710	-1.1221750	1	0	0	No
4870	52.6293430	-1.1380610	1	0	0	No
4871	52.6294710	1.2927870	1	0	0	No
4872	52.6297110	-1.1390110	3	0	0	No
4873	52.6308860	1.2973550	15	0	0	No
4874	52.6322840	-1.1248590	9	0	0	No
4875	52.6331250	-2.1279570	1	0	0	No
4876	52.6443930	-2.4332260	1	0	0	No
4877	52.6541450	-7.2447880	1	0	0	No
4878	52.6680100	-8.5744420	4	0	0	No
4879	52.6680200	-8.6304980	15	0	0	No
4880	52.6699060	-8.5691840	1	0	0	No
4881	52.6754720	5.9267830	6	0	0	No
4882	52.6789100	7.2380900	1	0	0	No
4883	52.6996570	-8.9146910	1	0	0	No
4884	52.7010210	5.2700680	2	0	0	No
4885	52.7120830	5.7550320	3	0	0	No
4886	52.7189750	-6.8503700	5	0	0	No
4887	52.7590470	5.8324410	3	0	0	No
4888	52.7645970	4.6615330	2	0	0	No
4889	52.7648730	-1.2294740	1	0	0	No
4890	52.7662890	-1.2377100	9	0	0	No
4891	52.7663700	4.6660620	1	0	0	No
4892	52.7665360	5.0935380	1	0	0	No
4893	52.7677930	-1.1980760	7	0	0	No
4894	52.7679310	-1.2227530	1	0	0	No
4895	52.7698910	4.6687300	1	0	0	No
4896	52.7720990	-1.2061660	9	0	0	No
4897	52.7808350	4.6763540	43	0	0	No
4898	52.7981050	-0.9237930	2	0	0	No
4899	52.8066930	-2.1206600	3	0	0	No
4900	52.8236040	-6.9402780	1	0	0	No
4901	52.8239640	-2.1174720	1	0	0	No
4902	52.8468610	-6.9292280	2	0	0	No
4903	52.8709470	-1.0902540	1	0	0	No
4904	52.8743850	7.0729440	1	0	0	No
4905	52.8760110	-1.0778360	7	0	0	No
4906	52.8789970	-1.0780880	1	0	0	No
4907	52.8875810	-1.4298700	1	0	0	No
4908	52.8905110	-1.4619360	1	0	0	No
4909	52.8918350	-1.4798370	1	0	0	No
4910	52.8928930	-3.9958460	6	0	0	No
4911	52.8988940	-2.1549090	1	0	0	No
4912	52.9045320	-8.9811350	1	0	0	No
4913	52.9117000	-1.2841300	1	0	0	No
4914	52.9198920	-1.2062950	1	0	0	No
4915	52.9225300	-1.4746190	4	0	0	No
4916	52.9350030	-1.1931630	2	0	0	No
4917	52.9374970	-1.1844980	7	0	0	No
4918	52.9390610	-1.2040030	6	0	0	No
4919	52.9412500	-1.1864810	9	0	0	No
4920	52.9547830	-1.1581090	7	0	0	No
4921	52.9562810	4.7607970	1	0	0	No
4922	52.9891100	9.5822200	1	0	0	No
4923	52.9922660	10.0898190	1	0	0	No
4924	52.9966320	6.5365070	1	0	0	No
4925	53.0018980	-1.1045310	1	0	0	No
4926	53.0026530	-2.1985910	1	0	0	No
4927	53.0026680	-2.1794040	1	0	0	No
4928	53.0031390	-2.1998170	1	0	0	No
4929	53.0038220	-2.2873400	3	0	0	No
4930	53.0075190	-2.2041000	1	0	0	No
4931	53.0356850	8.8485890	1	0	0	No
4932	53.0418090	8.8964740	1	0	0	No
4933	53.0512700	8.7979100	13	0	0	No
4934	53.0548260	4.7994190	6	0	0	No
4935	53.0666370	-1.3743530	1	0	0	No
4936	53.0756000	8.8054000	1	0	0	No
4937	53.0792960	8.8016940	22	0	0	No
4938	53.0804600	8.7979190	1	0	0	No
4939	53.0839000	8.8044920	1	0	0	No
4940	53.0869300	8.8435590	2	0	0	No
4941	53.1013480	8.8611630	14	0	0	No
4942	53.1058050	8.8538790	1	0	0	No
4943	53.1096330	8.8542970	1	0	0	No
4944	53.1104800	8.8514490	2	0	0	No
4945	53.1107590	8.8563220	4	0	0	No
4946	53.1212200	8.7338600	1	0	0	No
4947	53.1434500	8.2145520	4	0	0	No
4948	53.1479460	8.1753640	2	0	0	No
4949	53.1488820	8.1819470	1	0	0	No
4950	53.1510400	8.1971100	1	0	0	No
4951	53.1650710	6.9876130	1	0	0	No
4952	53.1672030	-3.1419030	1	0	0	No
4953	53.1718260	6.6052430	13	0	0	No
4954	53.1777720	6.6034990	2	0	0	No
4955	53.1779500	8.5931300	2	0	0	No
4956	53.1780060	-3.1374810	1	0	0	No
4957	53.1786180	6.5987200	1	0	0	No
4958	53.1933920	-2.8930750	2	0	0	No
4959	53.1935120	-2.4865860	1	0	0	No
4960	53.1977270	-2.8844800	1	0	0	No
4961	53.2009030	-6.1110740	1	18	18	No
4962	53.2066990	-0.6108110	1	0	0	No
4963	53.2115280	6.5742830	1	0	0	No
4964	53.2115380	6.5823940	1	0	0	No
4965	53.2115470	6.5823080	1	0	0	No
4966	53.2170830	6.5769210	2	0	0	No
4967	53.2186710	6.5643590	1	0	0	No
4968	53.2193840	6.5665020	4	0	0	No
4969	53.2195160	6.5629150	1	0	0	No
4970	53.2211210	6.5747420	3	0	0	No
4971	53.2242580	6.5710390	2	0	0	No
4972	53.2257010	-4.1313370	4	0	0	No
4973	53.2261590	-4.1316680	1	0	0	No
4974	53.2264390	-4.1303540	1	0	0	No
4975	53.2286490	-0.5369010	2	0	0	No
4976	53.2293030	-4.1242800	1	0	0	No
4977	53.2296220	-4.1300620	2	0	0	No
4978	53.2306880	-0.5405790	1	0	0	No
4979	53.2384650	6.5377860	2	0	0	No
4980	53.2388790	6.5396400	1	0	0	No
4981	53.2494660	6.5257950	1	0	0	No
4982	53.2531700	-9.2818100	1	0	0	No
4983	53.2578010	-2.1247320	1	0	0	No
4984	53.2579620	-2.1618160	1	0	0	No
4985	53.2586630	-2.1192870	1	0	0	No
4986	53.2597580	-2.9457680	2	0	0	No
4987	53.2612740	-2.9518010	6	0	0	No
4988	53.2695970	-2.1004060	1	0	0	No
4989	53.2706680	-9.0567910	21	0	0	No
4990	53.2721960	-9.0517760	1	0	0	No
4991	53.2735960	-6.1536350	1	18	18	No
4992	53.2757800	-9.0586250	7	0	0	No
4993	53.2775300	-9.0133350	1	0	0	No
4994	53.2776130	-6.1681290	1	18	18	No
4995	53.2790960	-6.1346840	1	18	18	No
4996	53.2791390	-9.0598220	1	0	0	No
4997	53.2861470	-7.4933900	1	0	0	No
4998	53.2867740	-6.2686540	1	18	18	No
