IDb	Year	Latitude	Longitude
17747	0	52.202122	0.121903
17747	0	48.629828	2.441782
17752	0	41.95298	12.543986
17752	0	48.743343	9.320112
17752	0	45.460334	9.171575
17752	0	45.521703	9.193528
17752	0	48.144445	11.683219
17752	0	44.525608	11.344409
17752	0	51.776762	-0.073093
17753	0	46.997003	5.153481
17753	0	50.286296	9.111384
17753	0	55.763516	12.494943
17753	0	45.412923	9.277743
17753	0	49.79763	9.91769
17754	0	43.718672	11.223074
17754	0	41.388832	2.142569
17754	0	45.205681	5.69975
17754	0	41.379816	2.153169
17755	0	55.732159	12.478443
17755	0	45.488073	9.228764
17755	0	48.573405	7.752111
17755	0	52.160114	4.49701
17756	0	48.135125	11.581981
17756	0	40.640506	-8.653754
17756	0	50.887901	5.968453
17756	0	52.806693	-2.12066
17756	0	52.780835	4.676354
17756	0	51.499845	-0.17721
17758	0	49.87322	8.66089
17758	0	49.589674	11.011961
17758	0	48.832226	9.151824
17758	0	51.155954	4.431894
17758	0	51.441642	5.469722
17758	0	51.154536	3.233217
17762	0	44.764494	10.311893
17762	0	50.865155	4.678824
17762	0	49.00689	8.403653
17763	0	46.997003	5.153481
17763	0	51.303413	-0.336098
17763	0	48.757704	-3.462372
17763	0	51.338761	6.585342
17764	0	48.875619	2.368744
17764	0	51.515136	-0.116613
17764	0	48.629828	2.441782
17764	0	51.507351	-0.127758
17765	0	49.41897	8.67274
17765	0	49.315489	7.126622
17765	0	48.651329	6.139426
17765	0	48.87658	2.173736
17766	0	51.54744	9.93143
17766	0	48.52071	7.731178
17766	0	47.84047	1.946786
17766	0	53.27578	-9.058625
17770	0	48.135125	11.581981
17770	0	52.000999	4.371882
17770	0	45.519483	9.211348
17770	0	44.50098	11.235168
17773	0	51.961232	7.60155
17774	0	51.525649	6.743096
17774	0	45.059044	7.659854
17774	0	45.444563	9.147109
17774	0	45.738313	7.324475
17778	0	51.696636	-0.175948
17778	0	43.610769	3.876716
17778	0	52.205337	0.121817
17778	0	49.414424	8.672593
17779	0	50.85034	4.35171
17779	0	54.985553	-1.630028
17779	0	48.806705	2.144102
17779	0	48.889736	2.241843
17779	0	45.544679	9.117696
17779	0	40.599514	23.002492
17779	0	51.441642	5.469722
17779	0	52.519184	6.118025
17779	0	45.490121	9.22727
17785	0	45.563244	9.241054
17785	0	38.676524	-9.165105
17785	0	48.682647	2.199287
17785	0	44.500081	11.342678
17785	0	47.394144	0.68484
17785	0	38.722252	-9.139337
17785	0	48.895805	2.189488
17786	0	46.06039	6.580582
17786	0	52.279911	8.047179
17786	0	43.421274	5.218332
17786	0	52.443226	13.287636
17786	0	55.651694	12.385986
17786	0	48.160248	7.792953
17788	0	50.770618	6.037143
17788	0	38.722252	-9.139337
17788	0	51.428825	-0.547876
17788	0	52.068635	-0.608741
17789	0	56.146047	10.202726
17789	0	49.38485	8.71074
17789	0	41.349479	2.103302
17790	0	51.65605	-3.81353
17790	0	53.381129	-1.470085
17790	0	53.390044	-2.59695
17790	0	38.760033	-9.140081
17790	0	43.263013	-2.934985
17790	0	55.875322	-4.391542
17790	0	38.747987	-9.205898
17792	0	48.701844	2.134078
17792	0	51.481845	7.216236
17792	0	53.259758	-2.945768
17792	0	51.025876	4.477536
17793	0	51.555774	-1.779718
17793	0	51.045925	7.01922
17793	0	51.302184	-0.343349
17793	0	48.829159	2.295137
17793	0	52.316047	-1.891188
17797	0	53.4748	-2.234876
17797	0	54.634476	-5.863662
17797	0	48.84171	2.241949
17797	0	53.05127	8.79791
17797	0	52.20506	4.486221
17802	0	40.81159	14.342328
17802	0	44.80346	10.33967
17802	0	38.882095	-6.957538
17802	0	39.469908	-0.376288
17802	0	45.704933	3.021759
17802	0	42.291862	9.189661
17803	0	55.763516	12.494943
17803	0	50.9097	-1.404351
17803	0	49.204613	2.601504
17805	0	50.88645	4.703888
17805	0	48.843482	2.31404
17805	0	43.72157	10.395733
17805	0	50.593223	5.560606
17805	0	52.518835	13.277076
17805	0	49.248923	7.017559
17816	0	48.785283	2.217014
17816	0	48.775846	9.182932
17816	0	51.054342	3.717424
17816	0	41.708107	12.43705
17816	0	55.427832	10.405168
17816	0	50.766026	4.345609
17817	0	48.697161	2.189617
17817	0	48.775846	9.182932
17817	0	49.00689	8.403653
17817	0	52.166367	-1.063768
17817	0	55.816897	12.53251
17820	0	35.338735	25.144213
17820	0	43.294217	-3.032585
17820	0	50.785649	6.047826
17822	0	40.447361	-3.738431
17822	0	55.658514	12.273742
17823	0	40.447361	-3.738431
17823	0	58.752844	17.009159
17823	0	53.238465	6.537786
17823	0	59.349518	18.0742
17823	0	52.223829	6.885895
17826	0	51.180457	6.442804
17826	0	49.099301	1.455523
17826	0	48.863336	2.293091
17826	0	45.645394	9.933344
17826	0	50.899332	6.392292
17828	0	52.014304	4.351448
17828	0	49.009615	8.402661
17828	0	51.346836	-0.902591
17829	0	57.184889	-2.190445
17829	0	44.80583	-0.630386
17829	0	45.500035	9.268645
17829	0	48.856614	2.352222
17830	0	43.781191	11.266948
17830	0	48.113109	11.538806
17831	0	55.692573	12.103002
17831	0	38.002156	23.941411
17831	0	52.780835	4.676354
17831	0	37.051679	-2.390055
17832	0	37.975788	23.74134
17832	0	37.988608	23.736998
17832	0	51.43499	6.79882
17833	0	51.369487	-0.365927
17834	0	43.610769	3.876716
17834	0	48.580707	7.766964
17834	0	38.138219	-5.205791
17834	0	42.673113	23.352772
17835	0	50.18353	8.744244
17835	0	53.217083	6.576921
17836	0	49.490146	0.126552
17836	0	55.763516	12.494943
17836	0	59.339783	17.939713
17836	0	55.692573	12.103002
17836	0	51.46	-2.62
17836	0	52.073918	-0.628755
17836	0	38.002156	23.941411
17836	0	52.780835	4.676354
17836	0	51.998793	4.375587
17836	0	51.449433	-2.574374
17836	0	37.980205	23.768026
17836	0	51.507351	-0.127758
17837	0	37.976591	23.764991
17837	0	48.00361	11.35172
17839	0	51.516742	-0.17241
17839	0	51.524847	-0.123939
17839	0	41.385874	2.119822
17839	0	41.933215	12.427447
17839	0	51.16831	4.394287
17839	0	48.70461	2.132356
17839	0	48.848507	2.320699
17839	0	51.515136	-0.116613
17839	0	43.610769	3.876716
17839	0	41.349479	2.103302
17839	0	37.983917	23.72936
17842	0	44.402571	8.960208
17842	0	46.990054	6.924576
17842	0	48.697161	2.189617
17842	0	55.872328	-4.288126
17842	0	51.454513	-2.58791
17843	0	51.505442	-0.08683
17843	0	35.338735	25.144213
17843	0	50.927763	11.585043
17848	0	41.850755	12.625914
17848	0	54.984677	-1.627621
17848	0	51.92442	4.477733
17848	0	48.843397	2.344629
17848	0	41.349479	2.103302
17848	0	51.523184	-0.119246
17848	0	43.341851	5.457713
17849	0	49.009369	8.411794
17849	0	52.068635	-0.608741
17849	0	53.270668	-9.056791
17850	0	49.590044	11.012034
17850	0	41.691828	-8.83441
17850	0	51.426795	-0.334305
17850	0	45.441596	9.239237
17850	0	45.519483	9.211348
17851	0	48.750417	9.108707
17851	0	63.980287	28.674904
17851	0	47.058184	15.4606
17851	0	59.349667	18.074668
17851	0	50.923225	6.87722
17851	0	50.908844	13.344743
17851	0	50.775346	6.083887
17851	0	63.980287	28.674904
17851	0	63.980287	28.674904
17851	0	52.780835	4.676354
17851	0	57.70887	11.97456
17851	0	51.459445	7.051404
17851	0	47.902964	1.909251
17851	0	48.874959	2.314013
17851	0	52.473868	4.6205
17851	0	51.984234	5.870231
17851	0	52.138905	11.645867
17851	0	51.498179	-0.174115
17851	0	63.980287	28.674904
17851	0	37.983917	23.72936
17852	0	41.106042	16.804288
17852	0	51.481845	7.216236
17852	0	55.763516	12.494943
17852	0	47.058184	15.4606
17852	0	58.752844	17.009159
17852	0	48.750417	9.108707
17852	0	38.736996	-9.139917
17852	0	55.92245	-3.172445
17852	0	51.53062	6.96048
17852	0	44.424121	8.881919
17852	0	37.980496	23.756115
17852	0	55.515985	9.623265
17852	0	38.760033	-9.140081
17852	0	52.000999	4.371882
17852	0	51.984234	5.870231
17852	0	51.499304	-0.187312
17852	0	52.891835	-1.479837
17852	0	55.873509	-4.404705
17852	0	52.473868	4.6205
17853	0	51.46348	7.00377
17853	0	58.752844	17.009159
17853	0	49.009369	8.411794
17853	0	63.980287	28.674904
17853	0	55.763516	12.494943
17853	0	59.349667	18.074668
17853	0	60.183099	24.827504
17853	0	51.214665	5.097893
17853	0	51.23622	-0.570409
17853	0	52.000999	4.371882
17853	0	52.780835	4.676354
17853	0	52.004406	4.368461
17853	0	52.954783	-1.158109
17853	0	53.228649	-0.536901
17853	0	51.459445	7.051404
17853	0	50.75515	6.24075
17853	0	55.705929	13.193282
17853	0	63.980287	28.674904
17856	0	51.471988	5.679533
17858	0	48.56755	2.292719
17861	0	41.646089	1.516021
17861	0	39.230126	9.113327
17861	0	50.827845	12.92137
17861	0	47.823455	1.932445
17861	0	49.835497	3.305573
17861	0	43.547664	10.31032
17863	0	51.772619	-3.246775
17870	0	51.90954	6.85941
17874	0	50.689471	3.170434
17876	0	40.732541	22.692083
17877	0	45.805316	4.869283
17878	0	50.856943	4.394978
17884	0	48.878444	2.285981
17887	0	51.772619	-3.246775
17895	0	51.202235	13.672152
17897	0	40.509947	22.215139
17900	0	50.85615	9.72512
17902	0	50.854155	3.307445
17903	0	51.312711	9.479746
17903	0	45.209786	5.777628
17903	0	45.188529	5.724524
17903	0	45.193238	5.762699
17903	0	48.775846	9.182932
17903	0	37.983917	23.72936
17903	0	49.00689	8.403653
17904	0	55.150637	-6.669256
17904	0	53.347978	-6.263206
17905	0	40.416775	-3.70379
17905	0	41.151938	-8.607822
17905	0	53.800755	-1.549077
17905	0	48.65174	6.1342
17906	0	53.408371	-2.991573
17906	0	47.823455	1.932445
17906	0	59.81056	10.80389
17906	0	55.714619	12.528729
17907	0	51.894301	-8.495491
17907	0	50.147005	-5.094976
17908	0	50.777875	6.077128
17908	0	51.571062	-1.294216
17908	0	51.53299	-0.467628
17908	0	45.639551	4.840915
17908	0	48.724103	9.16757
17908	0	45.435815	9.303493
17908	0	51.430492	-0.427685
17908	0	37.983917	23.72936
17909	0	48.144099	11.569552
17909	0	51.035717	8.672881
17909	0	48.817223	1.949075
17909	0	48.771896	2.270748
17910	0	52.384196	4.902864
17910	0	49.014334	8.416813
17910	0	43.306119	-1.976013
17910	0	51.441642	5.469722
17910	0	52.004406	4.368461
17910	0	51.499766	-0.178364
17911	0	51.479459	-0.17034
17911	0	51.43499	6.79882
17914	0	49.234643	6.976525
17914	0	54.78345	11.865125
17914	0	51.391826	6.704298
17914	0	49.40569	8.68031
17914	0	49.031429	12.106157
17914	0	48.113109	11.538806
17914	0	43.76956	11.255814
17914	0	53.580471	10.025911
17914	0	43.605693	1.455366
17914	0	39.667434	20.850993
17914	0	39.624984	19.922346
17914	0	52.377706	4.887427
17915	0	45.658548	13.793237
17915	0	37.983917	23.72936
17915	0	48.846013	2.355167
17916	0	50.165719	-5.174347
17916	0	51.48782	7.21344
17917	0	39.50967	-0.413596
17917	0	48.856614	2.352222
17917	0	52.41076	13.1301
17918	0	53.4692	7.46131
17918	0	52.26315	6.803263
17919	0	43.5408	-1.461038
17919	0	48.692054	6.184417
17919	0	45.477832	9.227431
17920	0	49.009615	8.402661
17920	0	52.780835	4.676354
17920	0	59.4065	17.850542
17920	0	37.980496	23.756115
17921	0	51.481845	7.216236
17921	0	54.585842	-5.93607
17921	0	52.011577	4.357068
17921	0	51.499845	-0.17721
17922	0	41.91863	12.46882
17922	0	53.51789	8.11843
17922	0	53.14345	8.214552
17922	0	37.983917	23.72936
17922	0	47.47648	11.06289
17925	0	53.558931	9.982448
17925	0	51.812563	5.837226
17925	0	53.298261	-6.180611
17927	0	55.95297	9.117239
17927	0	55.485157	9.305214
17927	0	55.864237	-4.251806
17928	0	56.021515	8.376667
17928	0	54.133028	10.609505
17928	0	51.153244	4.440019
17931	0	50.775346	6.083887
17931	0	55.763516	12.494943
17931	0	41.394382	2.113115
17932	0	52.630886	1.297355
17932	0	59.940628	10.723068
17932	0	50.17261	8.63172
17932	0	28.683786	-17.766449
17933	0	55.802063	12.519052
17933	0	48.135125	11.581981
17934	0	59.329323	18.068581
17934	0	55.785955	12.524138
17934	0	52.780835	4.676354
17934	0	52.005746	4.370405
17935	0	48.830647	2.227729
17935	0	57.70887	11.97456
17935	0	48.86223	2.304606
17935	0	44.435623	8.886813
17935	0	48.845637	2.339694
17935	0	45.475635	9.243831
17936	0	51.479459	-0.17034
17936	0	51.478835	-0.166723
17936	0	48.16731	11.60046
17936	0	51.43499	6.79882
17937	0	44.42343	8.737172
17937	0	51.507351	-0.127758
17939	0	52.085029	5.170488
17939	0	41.932734	12.464633
17939	0	55.705929	13.193282
17939	0	49.02812	8.4417
17940	0	41.178523	-8.598955
17940	0	52.94125	-1.186481
17940	0	63.980287	28.674904
17941	0	52.088021	5.164944
17941	0	59.858564	17.638927
17941	0	53.307687	-6.224349
17941	0	52.44859	13.28275
17942	0	59.427113	17.952821
17942	0	55.679653	12.590065
17942	0	50.865155	4.678824
17942	0	53.544386	9.977989
17943	0	50.262206	-5.123057
17943	0	37.980496	23.756115
17943	0	37.980205	23.768026
17944	0	50.69419	7.159232
17944	0	50.865155	4.678824
17945	0	53.307687	-6.224349
17945	0	53.342884	-6.25146
17945	0	51.256213	7.150764
17945	0	49.992862	8.247253
17946	0	55.692573	12.103002
17946	0	52.070498	4.3007
17946	0	57.70887	11.97456
17946	0	47.218371	-1.553621
17946	0	49.992862	8.247253
17947	0	55.692573	12.103002
17947	0	37.97617	23.671194
17947	0	38.24664	21.734574
17947	0	59.84849	17.629208
17947	0	52.39803	13.24467
17947	0	40.640063	22.944419
17947	0	48.746318	2.266838
17947	0	47.47648	11.06289
17947	0	37.999593	23.733073
17947	0	51.42366	-0.33955
17947	0	48.398306	11.719744
17947	0	38.001622	23.76479
17947	0	37.983917	23.72936
17948	0	52.102436	5.178782
17948	0	48.714509	2.245748
17948	0	51.608044	-1.24484
17948	0	48.074502	11.248311
17948	0	59.975474	11.053226
17948	0	49.392895	8.720257
17949	0	55.692573	12.103002
17949	0	38.164046	21.834307
17949	0	50.623252	3.144265
17949	0	51.256213	7.150764
17949	0	52.38785	9.79752
17951	0	48.856614	2.352222
17951	0	48.404679	-4.5061
17951	0	51.455965	-2.60128
17951	0	48.856614	2.352222
17951	0	50.21549	8.394809
17951	0	50.901756	6.398384
17951	0	28.683786	-17.766449
17955	0	48.72428	9.11392
17955	0	41.578454	12.642781
17956	0	50.865155	4.678824
17956	0	52.41076	13.1301
17957	0	51.987407	5.895873
17957	0	51.43499	6.79882
17958	0	63.980287	28.674904
17958	0	53.51789	8.11843
17959	0	50.69419	7.159232
17959	0	51.43499	6.79882
17960	0	49.03095	12.106137
17960	0	51.374679	0.513518
17960	0	52.241186	6.853575
17961	0	52.090737	5.12142
17961	0	51.998891	4.373592
17961	0	50.42893	2.83183
17961	0	60.177192	24.833484
17962	0	55.692573	12.103002
17962	0	38.002156	23.941411
17962	0	53.51789	8.11843
17962	0	52.780835	4.676354
17962	0	55.755389	-4.168
17964	0	41.400353	2.205856
17964	0	53.217083	6.576921
17964	0	28.078693	-16.558448
17965	0	38.736996	-9.139917
17965	0	55.92245	-3.172445
17965	0	52.66802	-8.630498
17965	0	52.409018	-1.506343
17966	0	51.479459	-0.17034
17966	0	51.43499	6.79882
17966	0	39.624984	19.922346
17967	0	63.430515	10.395053
17967	0	51.896892	-8.486316
17967	0	55.92245	-3.172445
17967	0	55.839376	12.533736
17967	0	56.693977	8.414061
17967	0	55.678811	12.571824
17967	0	57.688638	11.974141
17967	0	63.417168	10.403915
17967	0	58.933425	16.601287
17968	0	51.758515	-1.253138
17968	0	50.901756	6.398384
17972	0	51.896892	-8.486316
17972	0	45.439306	12.333203
17972	0	38.770407	-9.177227
17972	0	38.722252	-9.139337
17972	0	55.909403	-3.320699
17972	0	63.430515	10.395053
17972	0	37.983917	23.72936
17974	0	48.76574	9.16643
17974	0	37.051679	-2.390055
17975	0	50.923102	5.416392
17975	0	48.845637	2.339694
17975	0	50.673633	4.612113
17976	0	43.805482	11.241855
17976	0	43.781191	11.266948
17976	0	48.113109	11.538806
17977	0	52.273791	10.526265
17977	0	41.400353	2.205856
17977	0	53.51789	8.11843
17977	0	51.527133	-0.10291
17978	0	52.780835	4.676354
17978	0	55.883514	12.504924
17979	0	50.865155	4.678824
17981	0	55.692573	12.103002
17981	0	49.009369	8.411794
17981	0	59.84849	17.629208
17981	0	54.330097	10.14798
17981	0	63.980287	28.674904
17982	0	47.67795	9.173238
17982	0	47.567442	7.597551
17982	0	53.469065	-2.236082
17982	0	50.865155	4.678824
17982	0	48.856614	2.352222
17982	0	52.41076	13.1301
17983	0	53.422655	-6.174433
17983	0	52.085029	5.170488
17983	0	58.752844	17.009159
17983	0	52.780835	4.676354
17983	0	53.341017	-6.224638
17983	0	53.337475	-6.248062
17984	0	55.637555	12.538797
17984	0	50.900781	6.303729
17984	0	56.043354	10.225969
17984	0	56.073012	10.16495
17984	0	56.20343	10.235847
17984	0	56.204927	10.422624
17986	0	48.579335	7.764055
17986	0	45.65965	13.79664
17986	0	52.448972	-1.93086
17986	0	54.327126	10.180184
17986	0	48.842735	2.347176
17986	0	51.499845	-0.17721
17987	0	52.780835	4.676354
17987	0	50.899332	6.392292
17988	0	44.435623	8.886813
17988	0	45.188529	5.724524
17988	0	51.481581	-3.17909
17988	0	55.873509	-4.404705
17989	0	45.73684	4.869114
17989	0	55.763516	12.494943
17989	0	43.616354	7.055222
17989	0	48.852283	2.273613
17989	0	55.647005	13.215302
17989	0	49.777959	9.968186
17989	0	48.693064	2.294762
17989	0	63.430515	10.395053
17990	0	48.113109	11.538806
17990	0	37.982407	23.707056
17990	0	53.4692	7.46131
17991	0	45.70614	9.73811
17991	0	50.73784	7.06981
17991	0	53.349805	-6.26031
17992	0	53.079296	8.801694
17992	0	51.758515	-1.253138
17992	0	52.197861	0.125505
17992	0	46.519962	6.633597
17992	0	51.256213	7.150764
17992	0	54.339084	10.124824
17992	0	47.902964	1.909251
17992	0	49.992862	8.247253
17993	0	53.079296	8.801694
17993	0	51.571062	-1.294216
17993	0	53.211528	6.574283
17994	0	41.903359	12.515426
17994	0	45.185835	5.725561
17994	0	50.278039	-3.868563
17994	0	40.451373	-3.727224
17994	0	39.331775	16.183903
17994	0	40.474938	-3.692386
17994	0	49.992862	8.247253
17994	0	48.144099	11.569552
17994	0	43.563583	1.461143
17994	0	37.924098	23.756367
17994	0	47.47648	11.06289
17994	0	48.22117	11.59397
17995	0	50.623252	3.144265
17995	0	48.714509	2.245748
17995	0	41.839791	12.647705
17995	0	49.392895	8.720257
17995	0	50.796821	4.3569
17996	0	48.746318	2.266838
17996	0	47.902964	1.909251
17996	0	49.078876	8.391583
17997	0	41.903359	12.515426
17997	0	53.079296	8.801694
17997	0	55.676097	12.568337
17997	0	53.539217	8.58181
17997	0	51.42366	-0.33955
17997	0	59.975474	11.053226
17998	0	46.947922	7.444608
17998	0	44.830555	-0.527552
17998	0	48.746318	2.266838
17998	0	50.796821	4.3569
17998	0	47.47648	11.06289
17999	0	42.353642	13.395316
17999	0	59.940628	10.723068
17999	0	55.676097	12.568337
17999	0	48.746318	2.266838
17999	0	59.975474	11.053226
17999	0	50.796821	4.3569
18001	0	49.589674	11.011961
18001	0	48.7505	9.1048
18001	0	51.481845	7.216236
18001	0	55.692573	12.103002
18001	0	50.711164	-2.441181
18001	0	51.0608	13.94726
18001	0	40.448893	-3.719283
18001	0	52.780835	4.676354
18001	0	41.916269	12.503161
18001	0	50.1306	8.56707
18001	0	40.451373	-3.727224
18001	0	41.808521	12.676104
18001	0	43.669706	5.68656
18001	0	53.28807	-2.345646
18002	0	52.366011	4.646534
18002	0	52.404849	9.823051
18002	0	52.876011	-1.077836
18002	0	55.714619	12.528729
18003	0	52.211157	5.969923
18003	0	51.92189	4.470432
18003	0	48.838804	2.288331
18003	0	55.909403	-3.320699
18004	0	48.113	11.53849
18004	0	53.304666	-6.22156
18004	0	38.002156	23.941411
18004	0	37.983917	23.72936
18005	0	50.865155	4.678824
18005	0	48.714509	2.245748
18005	0	51.430492	-0.427685
18005	0	52.41076	13.1301
18006	0	51.48257	-0.223371
18006	0	52.520007	13.404954
18006	0	52.205337	0.121817
18006	0	52.458981	13.30404
18006	0	48.73034	9.08249
18007	0	52.004406	4.368461
18007	0	38.154327	15.516665
18007	0	52.182644	5.991855
18009	0	48.806421	2.0657
18009	0	39.483256	-0.347281
18009	0	49.57127	11.027574
18009	0	37.983917	23.72936
18009	0	51.499304	-0.187312
18010	0	59.339783	17.939713
18010	0	59.427113	17.952821
18010	0	56.021515	8.376667
18010	0	51.511073	-0.377232
18010	0	59.354429	17.88399
18010	0	56.308513	10.794782
18010	0	50.823124	4.392472
18010	0	40.493916	17.23168
18010	0	53.51789	8.11843
18010	0	55.95297	9.117239
18010	0	53.4692	7.46131
18010	0	55.515985	9.623265
18010	0	48.16696	11.6243
18010	0	51.96214	5.571116
18010	0	48.00361	11.35172
18010	0	50.801919	5.220265
18011	0	50.92725	6.934117
18011	0	52.011577	4.357068
18011	0	54.98032	-1.615713
18011	0	60.297017	5.28578
18011	0	55.909403	-3.320699
18018	0	45.658548	13.793237
18018	0	43.614665	7.053448
18018	0	60.388225	5.318583
18018	0	38.736996	-9.139917
18018	0	51.48782	7.21344
18018	0	51.499169	-0.139003
18018	0	48.403273	2.693718
18018	0	51.499845	-0.17721
18018	0	37.983917	23.72936
18018	0	60.297017	5.28578
18018	0	48.846411	2.354847
18018	0	45.709708	13.764557
18019	0	48.60213	13.41995
18019	0	47.661765	9.480011
18019	0	56.18715	9.556147
18020	0	52.211157	5.969923
18020	0	63.980287	28.674904
18020	0	62.234843	25.717814
18020	0	45.188529	5.724524
18021	0	45.785665	4.770745
18021	0	50.147005	-5.094976
18021	0	60.297017	5.28578
18025	0	45.479456	9.227429
18025	0	45.471702	9.210043
18025	0	37.983917	23.72936
18026	0	48.856614	2.352222
18026	0	50.935396	-1.396213
18026	0	51.481581	-3.17909
18026	0	51.054342	3.717424
18027	0	50.69419	7.159232
18028	0	48.85873	2.355486
18028	0	48.73034	9.08249
18028	0	52.458981	13.30404
18029	0	52.011577	4.357068
18029	0	43.710173	7.261953
18029	0	42.010969	2.825158
18029	0	44.164922	0.163699
18029	0	43.772721	7.192097
18029	0	43.69993	7.270374
18030	0	49.234643	6.976525
18030	0	43.107036	12.377296
18030	0	43.859939	11.166137
18035	0	51.884199	5.172008
18035	0	51.191087	5.117065
18035	0	53.228649	-0.536901
18035	0	51.995948	5.959805
18036	0	51.608044	-1.24484
18036	0	45.166569	5.744262
18036	0	40.522512	23.028077
18036	0	45.188529	5.724524
18036	0	55.755389	-4.168
18037	0	40.824734	14.194549
18037	0	50.775346	6.083887
18037	0	49.00689	8.403653
18037	0	51.46	-2.62
18037	0	40.440601	-3.724934
18037	0	52.198287	0.120235
18038	0	50.27371	9.11615
18038	0	55.356756	10.408249
18038	0	47.28282	-1.515757
18039	0	52.011577	4.357068
18039	0	59.858564	17.638927
18039	0	45.779006	4.922134
18039	0	48.852283	2.273613
18039	0	47.999008	7.842104
18039	0	51.42366	-0.33955
18040	0	47.506584	8.762262
18040	0	37.993553	23.729951
18040	0	41.384874	2.115246
18040	0	53.475128	-2.235062
18040	0	41.326272	2.080023
18040	0	50.632557	5.579666
18040	0	53.300594	-2.371833
18040	0	37.97186	23.730475
18041	0	52.363943	4.911153
18041	0	53.349805	-6.26031
18042	0	53.4692	7.46131
18042	0	56.131409	8.948563
18043	0	55.692573	12.103002
18043	0	40.4352	-3.68134
18043	0	55.73521	12.386703
18043	0	55.95297	9.117239
18043	0	63.980287	28.674904
18044	0	50.85034	4.35171
18044	0	38.002156	23.941411
18044	0	50.85034	4.35171
18045	0	40.447361	-3.738431
18045	0	48.72428	9.11392
18045	0	51.454265	-0.97813
18045	0	51.430492	-0.427685
18046	0	51.507351	-0.127758
18046	0	50.779566	6.067908
18046	0	51.219448	4.402464
18046	0	53.349805	-6.26031
18046	0	45.43535	12.32693
18046	0	50.877954	4.700295
18047	0	51.44887	7.0087
18047	0	41.946942	12.471502
18047	0	51.44887	7.0087
18047	0	28.051544	-15.447813
18047	0	40.463543	-3.691771
18047	0	48.113	11.53849
18047	0	45.525755	9.285991
18047	0	59.37345	18.001299
18048	0	50.69419	7.159232
18049	0	38.002156	23.941411
18049	0	37.982407	23.707056
18050	0	52.140636	6.196795
18050	0	50.864739	6.066852
18050	0	49.781578	9.966882
18051	0	40.438667	-3.682641
18051	0	38.716903	-9.152238
18075	0	51.406237	-0.675562
18076	0	55.787026	12.527595
18076	0	51.986005	4.37939
18076	0	48.381438	-4.620404
18096	0	51.008695	4.361133
18096	0	51.658298	-1.589595
18096	0	53.471051	-2.234392
18096	0	52.42265	10.786546
18096	0	45.887313	1.280331
18096	0	53.261274	-2.951801
18097	0	51.045925	7.01922
18097	0	52.375892	9.73201
18097	0	53.482142	-2.192782
18097	0	45.519483	9.211348
18098	0	55.64191	12.087845
18098	0	48.713191	10.770721
18098	0	48.84171	2.241949
18098	0	48.42143	9.94168
18098	0	50.938824	-2.639597
18098	0	51.286894	-0.752615
18098	0	57.052702	9.995638
18098	0	45.626036	8.787032
18098	0	52.268874	10.52677
18120	0	48.190131	16.353252
18120	0	44.764494	10.311893
18120	0	48.817068	2.35332
18120	0	45.465422	9.185924
18120	0	44.48811	11.32842
18120	0	48.091622	11.649201
18120	0	48.19812	16.368996
18120	0	43.722839	10.401689
18120	0	52.38664	-1.558444
18120	0	51.575284	-1.81218
18120	0	45.188529	5.724524
18120	0	52.011577	4.357068
18120	0	51.457662	5.384977
18120	0	43.604652	1.444209
18120	0	44.497018	11.349348
18120	0	48.861366	2.323096
18120	0	37.983917	23.72936
18120	0	48.15336	11.47699
18120	0	50.865155	4.678824
18120	0	51.441642	5.469722
18120	0	45.205681	5.69975
18121	0	41.946942	12.471502
18121	0	45.448307	9.189248
18121	0	53.101348	8.861163
18121	0	63.980287	28.674904
18121	0	51.386883	-0.4189
18121	0	39.51041	-0.35873
18122	0	52.42265	10.786546
18122	0	48.1769	11.56134
18122	0	48.13661	11.66972
18122	0	55.864237	-4.251806
18123	0	45.564601	5.917781
18123	0	57.165868	-2.104626
18123	0	48.749358	2.349936
18123	0	55.839142	12.400343
18123	0	52.233891	4.448776
18123	0	51.507351	-0.127758
18123	0	51.375947	-0.098017
18124	0	48.19812	16.368996
18124	0	49.1358	9.20618
18124	0	48.091622	11.649201
18124	0	51.575284	-1.81218
18124	0	52.099771	-2.320026
18124	0	48.71975	9.17088
18124	0	50.865155	4.678824
18124	0	51.413849	5.463931
18124	0	58.410807	15.621373
18125	0	51.608044	-1.24484
18125	0	44.402571	8.960208
18125	0	51.830423	-1.301803
18125	0	52.068635	-0.608741
18125	0	44.435623	8.886813
18125	0	43.272885	-2.971306
18126	0	45.09937	7.67467
18126	0	51.519957	-0.130045
18126	0	52.542493	13.384072
18126	0	45.03786	7.651207
18126	0	52.506386	13.333502
18127	0	41.104395	16.878939
18127	0	45.501348	9.225543
18127	0	45.484297	9.201338
18127	0	40.462761	-3.692955
18127	0	43.259832	-2.922451
18127	0	52.041631	4.338426
18127	0	45.475615	9.203455
18127	0	38.722252	-9.139337
18128	0	53.346327	-6.250293
18128	0	53.343794	-6.254572
18128	0	53.286147	-7.49339
18128	0	53.304768	-6.187716
18128	0	53.349805	-6.26031
18129	0	41.932287	12.427183
18129	0	44.136104	12.259843
18129	0	41.907461	12.508963
18129	0	41.91276	12.45392
18129	0	45.51768	9.222375
18130	0	48.697161	2.189617
18130	0	51.02672	13.726636
18130	0	52.273498	10.529714
18130	0	53.079296	8.801694
18130	0	41.384874	2.115246
